"N","Time","avg(E)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","avg(radHeatFlux1 (0))","avg(radHeatFlux1 (1))","avg(radHeatFlux1 (2))","avg(radHeatFlux1 (Magnitude))","avg(radHeatFlux2 (0))","avg(radHeatFlux2 (1))","avg(radHeatFlux2 (2))","avg(radHeatFlux2 (Magnitude))","avg(radHeatFlux3 (0))","avg(radHeatFlux3 (1))","avg(radHeatFlux3 (2))","avg(radHeatFlux3 (Magnitude))","max(E)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","max(radHeatFlux1 (0))","max(radHeatFlux1 (1))","max(radHeatFlux1 (2))","max(radHeatFlux1 (Magnitude))","max(radHeatFlux2 (0))","max(radHeatFlux2 (1))","max(radHeatFlux2 (2))","max(radHeatFlux2 (Magnitude))","max(radHeatFlux3 (0))","max(radHeatFlux3 (1))","max(radHeatFlux3 (2))","max(radHeatFlux3 (Magnitude))","med(E)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","med(radHeatFlux1 (0))","med(radHeatFlux1 (1))","med(radHeatFlux1 (2))","med(radHeatFlux1 (Magnitude))","med(radHeatFlux2 (0))","med(radHeatFlux2 (1))","med(radHeatFlux2 (2))","med(radHeatFlux2 (Magnitude))","med(radHeatFlux3 (0))","med(radHeatFlux3 (1))","med(radHeatFlux3 (2))","med(radHeatFlux3 (Magnitude))","min(E)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","min(radHeatFlux1 (0))","min(radHeatFlux1 (1))","min(radHeatFlux1 (2))","min(radHeatFlux1 (Magnitude))","min(radHeatFlux2 (0))","min(radHeatFlux2 (1))","min(radHeatFlux2 (2))","min(radHeatFlux2 (Magnitude))","min(radHeatFlux3 (0))","min(radHeatFlux3 (1))","min(radHeatFlux3 (2))","min(radHeatFlux3 (Magnitude))"
180,3400,2.9997e+05,-0.0011669,-0.0012535,46563,46563,-0.0011669,-0.0012535,46563,46563,-9.4324e-11,3.7018e-10,-5.4837e-11,5.0074e-09,0.0011669,0.0012535,-46563,46563,3.1657e+05,0.056597,0.047472,46576,46576,0.056597,0.047472,46576,46576,3.3644e-09,4.9912e-09,1.3892e-08,1.3977e-08,0.053263,0.052277,-46551,46576,2.9996e+05,-2.395e-05,-0.0010099,46564,46564,-2.395e-05,-0.0010099,46564,46564,0,0,0,4.0413e-09,2.3947e-05,0.0010099,-46564,46564,2.8339e+05,-0.053263,-0.052277,46551,46551,-0.053263,-0.052277,46551,46551,-4.7415e-09,-6.322e-09,-1.2053e-08,0,-0.056597,-0.047472,-46576,46551
180,3450,3.0004e+05,0.00093416,0.00073616,46564,46564,0.00093416,0.00073616,46564,46564,-9.4326e-11,3.7018e-10,-5.4841e-11,5.0075e-09,-0.00093416,-0.00073616,-46564,46564,3.1664e+05,0.05214,0.07856,46575,46575,0.05214,0.07856,46575,46575,3.3645e-09,4.9912e-09,1.3892e-08,1.3977e-08,0.04312,0.043123,-46552,46575,3.0004e+05,-0.001371,-0.0020316,46564,46564,-0.001371,-0.0020316,46564,46564,0,0,0,4.0413e-09,0.001371,0.0020316,-46564,46564,2.8346e+05,-0.04312,-0.043123,46552,46552,-0.04312,-0.043123,46552,46552,-4.7416e-09,-6.3221e-09,-1.2053e-08,0,-0.05214,-0.07856,-46575,46552
180,3500,3.0011e+05,0.0029039,0.002869,46563,46563,0.0029039,0.002869,46563,46563,-9.4327e-11,3.7019e-10,-5.4839e-11,5.0076e-09,-0.0029039,-0.002869,-46563,46563,3.1671e+05,0.031596,0.031597,46574,46574,0.031596,0.031597,46574,46574,3.3645e-09,4.9913e-09,1.3892e-08,1.3978e-08,0.041431,0.04143,-46552,46574,3.001e+05,0.0030462,0.0028204,46563,46563,0.0030462,0.0028204,46563,46563,0,0,0,4.0414e-09,-0.0030462,-0.0028204,-46563,46563,2.8353e+05,-0.041431,-0.04143,46552,46552,-0.041431,-0.04143,46552,46552,-4.7417e-09,-6.3222e-09,-1.2053e-08,0,-0.031596,-0.031597,-46574,46552
180,3550,3.0017e+05,-0.0034396,-0.0035131,46564,46564,-0.0034396,-0.0035131,46564,46564,-9.4329e-11,3.7019e-10,-5.4841e-11,5.0076e-09,0.0034396,0.0035131,-46564,46564,3.1677e+05,0.015626,0.020146,46574,46574,0.015626,0.020146,46574,46574,3.3645e-09,4.9913e-09,1.3892e-08,1.3978e-08,0.02283,0.022824,-46553,46574,3.0017e+05,-0.0037142,-0.0037408,46564,46564,-0.0037142,-0.0037408,46564,46564,0,0,0,4.0414e-09,0.0037142,0.0037408,-46564,46564,2.8359e+05,-0.02283,-0.022824,46553,46553,-0.02283,-0.022824,46553,46553,-4.7417e-09,-6.3223e-09,-1.2053e-08,0,-0.015626,-0.020146,-46574,46553
180,3600,3.0023e+05,-0.0034396,-0.0035131,46564,46564,-0.0034396,-0.0035131,46564,46564,-9.4329e-11,3.7019e-10,-5.4841e-11,5.0076e-09,0.0034396,0.0035131,-46564,46564,3.1683e+05,0.015626,0.020146,46574,46574,0.015626,0.020146,46574,46574,3.3645e-09,4.9913e-09,1.3892e-08,1.3978e-08,0.02283,0.022824,-46553,46574,3.0023e+05,-0.0037142,-0.0037408,46564,46564,-0.0037142,-0.0037408,46564,46564,0,0,0,4.0414e-09,0.0037142,0.0037408,-46564,46564,2.8364e+05,-0.02283,-0.022824,46553,46553,-0.02283,-0.022824,46553,46553,-4.7417e-09,-6.3223e-09,-1.2053e-08,0,-0.015626,-0.020146,-46574,46553
180,3650,3.0029e+05,-0.005063,-0.0052175,46563,46563,-0.005063,-0.0052175,46563,46563,-9.4331e-11,3.702e-10,-5.4844e-11,5.0077e-09,0.005063,0.0052175,-46563,46563,3.1689e+05,0.051187,0.055841,46573,46573,0.051187,0.055841,46573,46573,3.3646e-09,4.9914e-09,1.3893e-08,1.3978e-08,0.059887,0.056755,-46554,46573,3.0028e+05,-0.006687,-0.0063002,46563,46563,-0.006687,-0.0063002,46563,46563,0,0,0,4.0415e-09,0.006687,0.0063002,-46563,46563,2.837e+05,-0.059887,-0.056755,46554,46554,-0.059887,-0.056755,46554,46554,-4.7418e-09,-6.3224e-09,-1.2053e-08,0,-0.051187,-0.055841,-46573,46554
180,3700,3.0034e+05,-0.0038843,-0.0039083,46563,46563,-0.0038843,-0.0039083,46563,46563,-9.4332e-11,3.702e-10,-5.4843e-11,5.0078e-09,0.0038843,0.0039083,-46563,46563,3.1694e+05,0.030402,0.032952,46572,46572,0.030402,0.032952,46572,46572,3.3646e-09,4.9915e-09,1.3893e-08,1.3978e-08,0.032819,0.03817,-46555,46572,3.0033e+05,-0.0041019,-0.0049385,46563,46563,-0.0041018,-0.0049385,46563,46563,0,0,0,4.0415e-09,0.0041018,0.0049385,-46563,46563,2.8375e+05,-0.032819,-0.03817,46555,46555,-0.032819,-0.03817,46555,46555,-4.7419e-09,-6.3225e-09,-1.2053e-08,0,-0.030402,-0.032952,-46572,46555
180,3750,3.0039e+05,-0.0037946,-0.0038787,46564,46564,-0.0037946,-0.0038787,46564,46564,-9.4334e-11,3.7021e-10,-5.4845e-11,5.0079e-09,0.0037946,0.0038787,-46564,46564,3.1699e+05,0.0096591,0.013649,46572,46572,0.0096591,0.013649,46572,46572,3.3647e-09,4.9915e-09,1.3893e-08,1.3978e-08,0.030713,0.029264,-46556,46572,3.0038e+05,-0.0026137,-0.0025905,46564,46564,-0.0026137,-0.0025905,46564,46564,0,0,0,4.0416e-09,0.0026137,0.0025905,-46564,46564,2.838e+05,-0.030713,-0.029264,46556,46556,-0.030713,-0.029264,46556,46556,-4.7419e-09,-6.3226e-09,-1.2054e-08,0,-0.0096591,-0.013649,-46572,46556
180,3800,3.0043e+05,-0.0037946,-0.0038787,46564,46564,-0.0037946,-0.0038787,46564,46564,-9.4334e-11,3.7021e-10,-5.4845e-11,5.0079e-09,0.0037946,0.0038787,-46564,46564,3.1704e+05,0.0096591,0.013649,46572,46572,0.0096591,0.013649,46572,46572,3.3647e-09,4.9915e-09,1.3893e-08,1.3978e-08,0.030713,0.029264,-46556,46572,3.0043e+05,-0.0026137,-0.0025905,46564,46564,-0.0026137,-0.0025905,46564,46564,0,0,0,4.0416e-09,0.0026137,0.0025905,-46564,46564,2.8384e+05,-0.030713,-0.029264,46556,46556,-0.030713,-0.029264,46556,46556,-4.7419e-09,-6.3226e-09,-1.2054e-08,0,-0.0096591,-0.013649,-46572,46556
180,3850,3.0048e+05,0.0034313,0.0036079,46564,46564,0.0034313,0.0036079,46564,46564,-9.4335e-11,3.7021e-10,-5.4844e-11,5.0079e-09,-0.0034313,-0.0036079,-46564,46564,3.1708e+05,0.068426,0.08908,46571,46571,0.068426,0.08908,46571,46571,3.3647e-09,4.9916e-09,1.3893e-08,1.3979e-08,0.057169,0.057168,-46556,46571,3.0047e+05,0.00087796,0.0019274,46564,46564,0.00087796,0.0019274,46564,46564,0,0,0,4.0417e-09,-0.00087796,-0.0019274,-46564,46564,2.8389e+05,-0.057169,-0.057168,46556,46556,-0.057169,-0.057168,46556,46556,-4.742e-09,-6.3227e-09,-1.2054e-08,0,-0.068426,-0.08908,-46571,46556
180,3900,3.0052e+05,0.0034313,0.0036079,46564,46564,0.0034313,0.0036079,46564,46564,-9.4335e-11,3.7021e-10,-5.4844e-11,5.0079e-09,-0.0034313,-0.0036079,-46564,46564,3.1712e+05,0.068426,0.08908,46571,46571,0.068426,0.08908,46571,46571,3.3647e-09,4.9916e-09,1.3893e-08,1.3979e-08,0.057169,0.057168,-46556,46571,3.0052e+05,0.00087796,0.0019274,46564,46564,0.00087796,0.0019274,46564,46564,0,0,0,4.0417e-09,-0.00087796,-0.0019274,-46564,46564,2.8393e+05,-0.057169,-0.057168,46556,46556,-0.057169,-0.057168,46556,46556,-4.742e-09,-6.3227e-09,-1.2054e-08,0,-0.068426,-0.08908,-46571,46556
180,3950,3.0056e+05,-0.0076067,-0.0074285,46563,46563,-0.0076067,-0.0074285,46563,46563,-9.4337e-11,3.7021e-10,-5.4845e-11,5.008e-09,0.0076067,0.0074285,-46563,46563,3.1716e+05,0.079148,0.079148,46570,46570,0.079148,0.079148,46570,46570,3.3648e-09,4.9917e-09,1.3893e-08,1.3979e-08,0.068099,0.06656,-46557,46570,3.0055e+05,-0.0064425,-0.0058457,46563,46563,-0.0064425,-0.0058457,46563,46563,0,0,0,4.0417e-09,0.0064425,0.0058457,-46563,46563,2.8396e+05,-0.068099,-0.06656,46557,46557,-0.068099,-0.06656,46557,46557,-4.742e-09,-6.3227e-09,-1.2054e-08,0,-0.079148,-0.079148,-46570,46557
180,4000,3.0059e+05,0.00037061,0.00032786,46564,46564,0.00037061,0.00032786,46564,46564,-9.4337e-11,3.7022e-10,-5.4844e-11,5.008e-09,-0.00037061,-0.00032786,-46564,46564,3.172e+05,0.029869,0.029869,46570,46570,0.029869,0.029869,46570,46570,3.3648e-09,4.9917e-09,1.3893e-08,1.3979e-08,0.035387,0.035387,-46557,46570,3.0059e+05,-0.0006968,-0.00087457,46563,46563,-0.0006968,-0.00087457,46563,46563,0,0,0,4.0417e-09,0.0006968,0.00087457,-46563,46563,2.84e+05,-0.035387,-0.035387,46557,46557,-0.035387,-0.035387,46557,46557,-4.7421e-09,-6.3228e-09,-1.2054e-08,0,-0.029869,-0.029869,-46570,46557
180,4050,3.0063e+05,0.00037061,0.00032786,46564,46564,0.00037061,0.00032786,46564,46564,-9.4337e-11,3.7022e-10,-5.4844e-11,5.008e-09,-0.00037061,-0.00032786,-46564,46564,3.1723e+05,0.029869,0.029869,46570,46570,0.029869,0.029869,46570,46570,3.3648e-09,4.9917e-09,1.3893e-08,1.3979e-08,0.035387,0.035387,-46557,46570,3.0063e+05,-0.0006968,-0.00087457,46563,46563,-0.0006968,-0.00087457,46563,46563,0,0,0,4.0417e-09,0.0006968,0.00087457,-46563,46563,2.8404e+05,-0.035387,-0.035387,46557,46557,-0.035387,-0.035387,46557,46557,-4.7421e-09,-6.3228e-09,-1.2054e-08,0,-0.029869,-0.029869,-46570,46557
180,4100,3.0066e+05,0.00037061,0.00032786,46564,46564,0.00037061,0.00032786,46564,46564,-9.4337e-11,3.7022e-10,-5.4844e-11,5.008e-09,-0.00037061,-0.00032786,-46564,46564,3.1726e+05,0.029869,0.029869,46570,46570,0.029869,0.029869,46570,46570,3.3648e-09,4.9917e-09,1.3893e-08,1.3979e-08,0.035387,0.035387,-46557,46570,3.0066e+05,-0.0006968,-0.00087457,46563,46563,-0.0006968,-0.00087457,46563,46563,0,0,0,4.0417e-09,0.0006968,0.00087457,-46563,46563,2.8407e+05,-0.035387,-0.035387,46557,46557,-0.035387,-0.035387,46557,46557,-4.7421e-09,-6.3228e-09,-1.2054e-08,0,-0.029869,-0.029869,-46570,46557
180,4150,3.0069e+05,-0.00054157,-0.000715,46563,46563,-0.00054157,-0.000715,46563,46563,-9.4339e-11,3.7022e-10,-5.4848e-11,5.0081e-09,0.00054157,0.000715,-46563,46563,3.173e+05,0.028109,0.024405,46569,46569,0.028109,0.024405,46569,46569,3.3648e-09,4.9918e-09,1.3894e-08,1.3979e-08,0.030127,0.035413,-46558,46569,3.0069e+05,-0.00045076,-0.00076243,46563,46563,-0.00045076,-0.00076243,46563,46563,0,0,0,4.0418e-09,0.00045076,0.00076243,-46563,46563,2.841e+05,-0.030127,-0.035413,46558,46558,-0.030127,-0.035413,46558,46558,-4.7422e-09,-6.3229e-09,-1.2054e-08,0,-0.028109,-0.024405,-46569,46558
180,4200,3.0072e+05,-0.00054157,-0.000715,46563,46563,-0.00054157,-0.000715,46563,46563,-9.4339e-11,3.7022e-10,-5.4848e-11,5.0081e-09,0.00054157,0.000715,-46563,46563,3.1733e+05,0.028109,0.024405,46569,46569,0.028109,0.024405,46569,46569,3.3648e-09,4.9918e-09,1.3894e-08,1.3979e-08,0.030127,0.035413,-46558,46569,3.0072e+05,-0.00045076,-0.00076243,46563,46563,-0.00045076,-0.00076243,46563,46563,0,0,0,4.0418e-09,0.00045076,0.00076243,-46563,46563,2.8413e+05,-0.030127,-0.035413,46558,46558,-0.030127,-0.035413,46558,46558,-4.7422e-09,-6.3229e-09,-1.2054e-08,0,-0.028109,-0.024405,-46569,46558
180,4250,3.0075e+05,-0.00054157,-0.000715,46563,46563,-0.00054157,-0.000715,46563,46563,-9.4339e-11,3.7022e-10,-5.4848e-11,5.0081e-09,0.00054157,0.000715,-46563,46563,3.1735e+05,0.028109,0.024405,46569,46569,0.028109,0.024405,46569,46569,3.3648e-09,4.9918e-09,1.3894e-08,1.3979e-08,0.030127,0.035413,-46558,46569,3.0075e+05,-0.00045076,-0.00076243,46563,46563,-0.00045076,-0.00076243,46563,46563,0,0,0,4.0418e-09,0.00045076,0.00076243,-46563,46563,2.8415e+05,-0.030127,-0.035413,46558,46558,-0.030127,-0.035413,46558,46558,-4.7422e-09,-6.3229e-09,-1.2054e-08,0,-0.028109,-0.024405,-46569,46558
180,4300,3.0078e+05,-0.0010864,-0.0011139,46564,46564,-0.0010864,-0.0011139,46564,46564,-9.4341e-11,3.7023e-10,-5.485e-11,5.0082e-09,0.0010864,0.0011139,-46564,46564,3.1738e+05,0.062871,0.0661,46568,46568,0.062871,0.0661,46568,46568,3.3649e-09,4.9919e-09,1.3894e-08,1.3979e-08,0.094321,0.094321,-46559,46568,3.0077e+05,0.0004622,8.2537e-05,46564,46564,0.0004622,8.2536e-05,46564,46564,0,0,0,4.0419e-09,-0.0004622,-8.2535e-05,-46564,46564,2.8418e+05,-0.094321,-0.094321,46559,46559,-0.094321,-0.094321,46559,46559,-4.7423e-09,-6.323e-09,-1.2054e-08,0,-0.062871,-0.0661,-46568,46559
180,4350,3.008e+05,-0.0010864,-0.0011139,46564,46564,-0.0010864,-0.0011139,46564,46564,-9.4341e-11,3.7023e-10,-5.485e-11,5.0082e-09,0.0010864,0.0011139,-46564,46564,3.174e+05,0.062871,0.0661,46568,46568,0.062871,0.0661,46568,46568,3.3649e-09,4.9919e-09,1.3894e-08,1.3979e-08,0.094321,0.094321,-46559,46568,3.008e+05,0.0004622,8.2537e-05,46564,46564,0.0004622,8.2536e-05,46564,46564,0,0,0,4.0419e-09,-0.0004622,-8.2535e-05,-46564,46564,2.842e+05,-0.094321,-0.094321,46559,46559,-0.094321,-0.094321,46559,46559,-4.7423e-09,-6.323e-09,-1.2054e-08,0,-0.062871,-0.0661,-46568,46559
180,4400,3.0082e+05,-0.0010864,-0.0011139,46564,46564,-0.0010864,-0.0011139,46564,46564,-9.4341e-11,3.7023e-10,-5.485e-11,5.0082e-09,0.0010864,0.0011139,-46564,46564,3.1743e+05,0.062871,0.0661,46568,46568,0.062871,0.0661,46568,46568,3.3649e-09,4.9919e-09,1.3894e-08,1.3979e-08,0.094321,0.094321,-46559,46568,3.0082e+05,0.0004622,8.2537e-05,46564,46564,0.0004622,8.2536e-05,46564,46564,0,0,0,4.0419e-09,-0.0004622,-8.2535e-05,-46564,46564,2.8423e+05,-0.094321,-0.094321,46559,46559,-0.094321,-0.094321,46559,46559,-4.7423e-09,-6.323e-09,-1.2054e-08,0,-0.062871,-0.0661,-46568,46559
180,4450,3.0085e+05,-0.0030471,-0.002783,46563,46563,-0.0030471,-0.002783,46563,46563,-9.4342e-11,3.7023e-10,-5.4849e-11,5.0082e-09,0.0030471,0.002783,-46563,46563,3.1745e+05,0.061001,0.061001,46567,46567,0.061001,0.061001,46567,46567,3.3649e-09,4.9919e-09,1.3894e-08,1.398e-08,0.058036,0.051648,-46560,46567,3.0084e+05,-0.0043536,-0.0030448,46563,46563,-0.0043536,-0.0030448,46563,46563,0,0,0,4.0419e-09,0.0043536,0.0030448,-46563,46563,2.8425e+05,-0.058036,-0.051648,46560,46560,-0.058036,-0.051648,46560,46560,-4.7423e-09,-6.3231e-09,-1.2054e-08,0,-0.061001,-0.061001,-46567,46560
180,4500,3.0087e+05,-0.010297,-0.010252,46564,46564,-0.010297,-0.010252,46564,46564,-9.4343e-11,3.7023e-10,-5.485e-11,5.0083e-09,0.010297,0.010252,-46564,46564,3.1747e+05,0.055039,0.054674,46567,46567,0.055039,0.054674,46567,46567,3.3649e-09,4.9919e-09,1.3894e-08,1.398e-08,0.07661,0.076524,-46560,46567,3.0086e+05,-0.011544,-0.012424,46563,46563,-0.011544,-0.012424,46563,46563,0,0,0,4.0419e-09,0.011544,0.012424,-46563,46563,2.8427e+05,-0.07661,-0.076524,46560,46560,-0.07661,-0.076524,46560,46560,-4.7423e-09,-6.3231e-09,-1.2055e-08,0,-0.055039,-0.054674,-46567,46560
180,4550,3.0089e+05,-0.010297,-0.010252,46564,46564,-0.010297,-0.010252,46564,46564,-9.4343e-11,3.7023e-10,-5.485e-11,5.0083e-09,0.010297,0.010252,-46564,46564,3.1749e+05,0.055039,0.054674,46567,46567,0.055039,0.054674,46567,46567,3.3649e-09,4.9919e-09,1.3894e-08,1.398e-08,0.07661,0.076524,-46560,46567,3.0088e+05,-0.011544,-0.012424,46563,46563,-0.011544,-0.012424,46563,46563,0,0,0,4.0419e-09,0.011544,0.012424,-46563,46563,2.8429e+05,-0.07661,-0.076524,46560,46560,-0.07661,-0.076524,46560,46560,-4.7423e-09,-6.3231e-09,-1.2055e-08,0,-0.055039,-0.054674,-46567,46560
180,4600,3.009e+05,-0.010297,-0.010252,46564,46564,-0.010297,-0.010252,46564,46564,-9.4343e-11,3.7023e-10,-5.485e-11,5.0083e-09,0.010297,0.010252,-46564,46564,3.1751e+05,0.055039,0.054674,46567,46567,0.055039,0.054674,46567,46567,3.3649e-09,4.9919e-09,1.3894e-08,1.398e-08,0.07661,0.076524,-46560,46567,3.009e+05,-0.011544,-0.012424,46563,46563,-0.011544,-0.012424,46563,46563,0,0,0,4.0419e-09,0.011544,0.012424,-46563,46563,2.8431e+05,-0.07661,-0.076524,46560,46560,-0.07661,-0.076524,46560,46560,-4.7423e-09,-6.3231e-09,-1.2055e-08,0,-0.055039,-0.054674,-46567,46560
180,4650,3.0092e+05,0.0017259,0.0015537,46563,46563,0.0017259,0.0015537,46563,46563,-9.4344e-11,3.7024e-10,-5.4852e-11,5.0083e-09,-0.0017259,-0.0015537,-46563,46563,3.1752e+05,0.038562,0.046744,46567,46567,0.038562,0.046744,46567,46567,3.365e-09,4.992e-09,1.3894e-08,1.398e-08,0.041986,0.045012,-46560,46567,3.0092e+05,0.00058553,0.00082907,46563,46563,0.00058553,0.00082907,46563,46563,0,0,0,4.042e-09,-0.00058553,-0.00082907,-46563,46563,2.8432e+05,-0.041986,-0.045012,46560,46560,-0.041986,-0.045012,46560,46560,-4.7424e-09,-6.3232e-09,-1.2055e-08,0,-0.038562,-0.046744,-46567,46560
180,4700,3.0094e+05,0.0017259,0.0015537,46563,46563,0.0017259,0.0015537,46563,46563,-9.4344e-11,3.7024e-10,-5.4852e-11,5.0083e-09,-0.0017259,-0.0015537,-46563,46563,3.1754e+05,0.038562,0.046744,46567,46567,0.038562,0.046744,46567,46567,3.365e-09,4.992e-09,1.3894e-08,1.398e-08,0.041986,0.045012,-46560,46567,3.0094e+05,0.00058553,0.00082907,46563,46563,0.00058553,0.00082907,46563,46563,0,0,0,4.042e-09,-0.00058553,-0.00082907,-46563,46563,2.8434e+05,-0.041986,-0.045012,46560,46560,-0.041986,-0.045012,46560,46560,-4.7424e-09,-6.3232e-09,-1.2055e-08,0,-0.038562,-0.046744,-46567,46560
180,4750,3.0096e+05,0.0017259,0.0015537,46563,46563,0.0017259,0.0015537,46563,46563,-9.4344e-11,3.7024e-10,-5.4852e-11,5.0083e-09,-0.0017259,-0.0015537,-46563,46563,3.1756e+05,0.038562,0.046744,46567,46567,0.038562,0.046744,46567,46567,3.365e-09,4.992e-09,1.3894e-08,1.398e-08,0.041986,0.045012,-46560,46567,3.0095e+05,0.00058553,0.00082907,46563,46563,0.00058553,0.00082907,46563,46563,0,0,0,4.042e-09,-0.00058553,-0.00082907,-46563,46563,2.8436e+05,-0.041986,-0.045012,46560,46560,-0.041986,-0.045012,46560,46560,-4.7424e-09,-6.3232e-09,-1.2055e-08,0,-0.038562,-0.046744,-46567,46560
180,4800,3.0097e+05,0.0017259,0.0015537,46563,46563,0.0017259,0.0015537,46563,46563,-9.4344e-11,3.7024e-10,-5.4852e-11,5.0083e-09,-0.0017259,-0.0015537,-46563,46563,3.1757e+05,0.038562,0.046744,46567,46567,0.038562,0.046744,46567,46567,3.365e-09,4.992e-09,1.3894e-08,1.398e-08,0.041986,0.045012,-46560,46567,3.0097e+05,0.00058553,0.00082907,46563,46563,0.00058553,0.00082907,46563,46563,0,0,0,4.042e-09,-0.00058553,-0.00082907,-46563,46563,2.8437e+05,-0.041986,-0.045012,46560,46560,-0.041986,-0.045012,46560,46560,-4.7424e-09,-6.3232e-09,-1.2055e-08,0,-0.038562,-0.046744,-46567,46560
180,4850,3.0098e+05,0.0017259,0.0015537,46563,46563,0.0017259,0.0015537,46563,46563,-9.4344e-11,3.7024e-10,-5.4852e-11,5.0083e-09,-0.0017259,-0.0015537,-46563,46563,3.1759e+05,0.038562,0.046744,46567,46567,0.038562,0.046744,46567,46567,3.365e-09,4.992e-09,1.3894e-08,1.398e-08,0.041986,0.045012,-46560,46567,3.0098e+05,0.00058553,0.00082907,46563,46563,0.00058553,0.00082907,46563,46563,0,0,0,4.042e-09,-0.00058553,-0.00082907,-46563,46563,2.8439e+05,-0.041986,-0.045012,46560,46560,-0.041986,-0.045012,46560,46560,-4.7424e-09,-6.3232e-09,-1.2055e-08,0,-0.038562,-0.046744,-46567,46560
180,4900,3.01e+05,0.0017259,0.0015537,46563,46563,0.0017259,0.0015537,46563,46563,-9.4344e-11,3.7024e-10,-5.4852e-11,5.0083e-09,-0.0017259,-0.0015537,-46563,46563,3.176e+05,0.038562,0.046744,46567,46567,0.038562,0.046744,46567,46567,3.365e-09,4.992e-09,1.3894e-08,1.398e-08,0.041986,0.045012,-46560,46567,3.01e+05,0.00058553,0.00082907,46563,46563,0.00058553,0.00082907,46563,46563,0,0,0,4.042e-09,-0.00058553,-0.00082907,-46563,46563,2.844e+05,-0.041986,-0.045012,46560,46560,-0.041986,-0.045012,46560,46560,-4.7424e-09,-6.3232e-09,-1.2055e-08,0,-0.038562,-0.046744,-46567,46560
180,4950,3.0101e+05,-0.00087179,-0.00084726,46564,46564,-0.00087179,-0.00084726,46564,46564,-9.4346e-11,3.7024e-10,-5.485e-11,5.0084e-09,0.00087179,0.00084726,-46564,46564,3.1761e+05,0.024633,0.023876,46566,46566,0.024633,0.023876,46566,46566,3.365e-09,4.992e-09,1.3894e-08,1.398e-08,0.024027,0.024077,-46561,46566,3.0101e+05,-0.00096991,-0.00061617,46564,46564,-0.00096991,-0.00061617,46564,46564,0,0,0,4.042e-09,0.00096991,0.00061617,-46564,46564,2.8441e+05,-0.024027,-0.024077,46561,46561,-0.024027,-0.024077,46561,46561,-4.7424e-09,-6.3233e-09,-1.2055e-08,0,-0.024633,-0.023876,-46566,46561
180,5000,3.0102e+05,-0.00087179,-0.00084726,46564,46564,-0.00087179,-0.00084726,46564,46564,-9.4346e-11,3.7024e-10,-5.485e-11,5.0084e-09,0.00087179,0.00084726,-46564,46564,3.1762e+05,0.024633,0.023876,46566,46566,0.024633,0.023876,46566,46566,3.365e-09,4.992e-09,1.3894e-08,1.398e-08,0.024027,0.024077,-46561,46566,3.0102e+05,-0.00096991,-0.00061617,46564,46564,-0.00096991,-0.00061617,46564,46564,0,0,0,4.042e-09,0.00096991,0.00061617,-46564,46564,2.8442e+05,-0.024027,-0.024077,46561,46561,-0.024027,-0.024077,46561,46561,-4.7424e-09,-6.3233e-09,-1.2055e-08,0,-0.024633,-0.023876,-46566,46561
